,Atlanta,bell,chicago,denver,indiana,ny,sf,seattle,ranch,dallas,,,2.18179866,1.82622372,1.667832294,0.017374887,1.826244321,2.966902312,1.710262821,1.826229767,1.695760712,1.221186878
185,1.318938413,4.33696779,1.303921227,2.958183507,1.153461813,0.04583019,4.657710902,4.336974617,4.652638643,2.512219273,,,,,,,,,,,,
186,1.297808556,4.294436106,1.262249332,2.917414958,1.11462828,0.072105655,4.616131234,4.294442933,4.61128234,2.480238739,,,,,,,,,,,,
187,1.31503621,4.335962115,1.301919528,2.955889839,1.150785742,0.042727285,4.655662266,4.335968942,4.65051289,2.508785428,,,,,,,,,,,,
188,1.310005623,4.380593345,1.337626245,2.987642644,1.177690008,0.027258326,4.690330829,4.380600177,4.684256583,2.520279494,,,,,,,,,,,,
189,1.310564441,4.378528025,1.336055322,2.986309067,1.176591953,0.026011948,4.688841614,4.378534856,4.682818995,2.520021314,,,,,,,,,,,,
190,1.311844587,4.374735529,1.333246312,2.983957498,1.174707175,0.024515844,4.68618441,4.37474236,4.68026259,2.519743872,,,,,,,,,,,,
191,1.312981562,4.373572127,1.33259585,2.983526613,1.174500493,0.0248068,4.685604696,4.373578958,4.679731988,2.520246375,,,,,,,,,,,,
192,1.315193714,4.376462395,1.335630492,2.986566022,1.177513833,0.027631778,4.688644174,4.376469226,4.682773,2.522982122,,,,,,,,,,,,
193,1.314078186,4.382517349,1.340367821,2.990679363,1.18097463,0.03039544,4.693179268,4.38252418,4.68716978,2.524155012,,,,,,,,,,,,
194,1.318164794,4.375322702,1.33552397,2.986871443,1.17824046,0.029491388,4.688665799,4.375329532,4.682888292,2.524944233,,,,,,,,,,,,
195,1.49281709,4.398080714,1.411676294,3.073427209,1.287104226,0.211336824,4.761860998,4.39808751,4.759923542,2.670952647,,,,,,,,,,,,
196,1.291966427,4.358514501,1.31413004,2.963968367,1.154082103,0.003647722,4.666740428,4.358521334,4.660626086,2.498463003,,,,,,,,,,,,
197,1.295711274,4.35903366,1.315600305,2.965820076,1.156274271,0.006141685,4.668349801,4.359040492,4.662317794,2.501601184,,,,,,,,,,,,
198,1.296030585,4.360502738,1.316921746,2.967054474,1.157413254,0.006951476,4.669642068,4.36050957,4.663591298,2.502360311,,,,,,,,,,,,
199,1.293822769,4.360936617,1.316676591,2.966521689,1.15661634,0.006182657,4.669292763,4.36094345,4.663180034,2.500765038,,,,,,,,,,,,
200,1.297178444,4.360029766,1.316843213,2.967144736,1.15766401,0.007649167,4.669622912,4.360036598,4.663608819,2.503104274,,,,,,,,,,,,
201,1.294330416,4.35878058,1.315005541,2.965090577,1.155423935,0.004971841,4.667706453,4.358787413,4.661645205,2.500422735,,,,,,,,,,,,
202,1.291246964,4.357894785,1.313411142,2.963219681,1.153313322,0.002981744,4.666009642,4.357901618,4.65988889,2.497680596,,,,,,,,,,,,
203,1.291438589,4.357735131,1.313329585,2.963173627,1.153300571,0.002849543,4.66594103,4.357741964,4.65982786,2.497776862,,,,,,,,,,,,
204,1.503492044,4.39968853,1.416951577,3.078947121,1.294274248,0.222639524,4.766472369,4.399695324,4.764764131,2.679956952,,,,,,,,,,,,
205,1.285227364,4.3578788,1.311754525,2.960864419,1.150355163,0.007331514,4.664084704,4.357885634,4.657816721,2.492918842,,,,,,,,,,,,
206,1.286923222,4.365853715,1.318938827,2.967547062,1.156549478,0.014211827,4.671078259,4.365860549,4.664706786,2.496999022,,,,,,,,,,,,
207,1.280503827,4.362749644,1.314599547,2.962708259,1.151349646,0.016642783,4.666524227,4.362756479,4.660051735,2.490860457,,,,,,,,,,,,
208,1.286866079,4.360062272,1.314039776,2.963152284,1.152623371,0.007918172,4.666374207,4.360069106,4.660106789,2.494966129,,,,,,,,,,,,
209,1.289262219,4.36151593,1.315915545,2.965182998,1.154769939,0.00775976,4.668313007,4.361522764,4.662077953,2.497360041,,,,,,,,,,,,
210,1.290500537,4.368497771,1.322132099,2.970933243,1.160065278,0.015033351,4.674354361,4.368504604,4.668022453,2.500731885,,,,,,,,,,,,
211,1.276451069,4.35885074,1.310223328,2.958188254,1.146756747,0.01762419,4.662079724,4.358857575,4.655578766,2.486318364,,,,,,,,,,,,
212,1.289173527,4.359988021,1.314604792,2.963994267,1.153700542,0.006085463,4.667047441,4.359994855,4.660837951,2.496764093,,,,,,,,,,,,
213,1.288643679,4.366290161,1.319770367,2.968545761,1.157678287,0.013545988,4.671978853,4.366296995,4.665641667,2.498508784,,,,,,,,,,,,
214,1.287906343,4.363934469,1.317585481,2.966481322,1.155734827,0.011367727,4.669839144,4.363941303,4.663526819,2.497118843,,,,,,,,,,,,
215,1.277991951,4.364094758,1.315072299,2.962748035,1.151051378,0.020442829,4.666810996,4.364101594,4.660252208,2.489335195,,,,,,,,,,,,
216,1.283477577,4.359714175,1.312830492,2.961571174,1.150739638,0.01079783,4.665014837,4.35972101,4.658670625,2.492168409,,,,,,,,,,,,
217,1.287587382,4.362152661,1.315997257,2.96501198,1.154380918,0.00960948,4.668295914,4.362159495,4.662008199,2.496255096,,,,,,,,,,,,
218,1.285157638,4.359638885,1.313220168,2.962167684,1.151505956,0.009056642,4.665488178,4.359645719,4.659186547,2.493470224,,,,,,,,,,,,
219,1.285157638,4.359638885,1.313220168,2.962167684,1.151505956,0.009056642,4.665488178,4.359645719,4.659186547,2.493470224,,,,,,,,,,,,
220,1.28269067,4.362200382,1.314718929,2.963143428,1.152035281,0.013956259,4.666776405,4.362207216,4.660367634,2.492400808,,,,,,,,,,,,
221,1.279028835,4.358910444,1.310959233,2.959234588,1.148041173,0.014834964,4.662948706,4.358917279,4.65650994,2.488376073,,,,,,,,,,,,
222,1.289896355,4.363400965,1.317675439,2.966853199,1.156345691,0.009546539,4.670040499,4.363407799,4.663786726,2.498508972,,,,,,,,,,,,
223,1.290674073,4.359765642,1.314827635,2.964410505,1.15428614,0.005089699,4.667344005,4.359772475,4.661175332,2.497873291,,,,,,,,,,,,
224,1.277152996,4.365295406,1.315868459,2.963328451,1.151463172,0.022420291,4.667513367,4.365302242,4.660911977,2.489082294,,,,,,,,,,,,
225,1.285659347,4.36274153,1.315973048,2.964706502,1.153839556,0.011796429,4.668159065,4.362748364,4.661813315,2.494933247,,,,,,,,,,,,
226,1.284433324,4.363820208,1.316553946,2.965044019,1.153972085,0.013998195,4.668641315,4.363827042,4.662245802,2.494333966,,,,,,,,,,,,
227,1.278039046,4.360442695,1.311992485,2.960008123,1.148600159,0.017150423,4.663873413,4.36044953,4.657382451,2.488120528,,,,,,,,,,,,
228,1.282290727,4.367136502,1.318784377,2.966713297,1.155177263,0.019375135,4.670638767,4.367143337,4.664129993,2.493774106,,,,,,,,,,,,
229,1.282269771,4.364000812,1.316127876,2.964339183,1.15304768,0.016152678,4.668098326,4.364007647,4.661646376,2.492685314,,,,,,,,,,,,
230,1.283110861,4.35791681,1.311214342,2.960069987,1.149349797,0.009606014,4.663442709,4.357923645,4.65712214,2.491259577,,,,,,,,,,,,
231,1.28126873,4.359190127,1.311794538,2.960316396,1.149314313,0.012641294,4.663887896,4.359196961,4.657499013,2.490242449,,,,,,,,,,,,
232,1.289849299,4.365308941,1.319269603,2.968274799,1.157604759,0.011738636,4.671569132,4.365315775,4.665279451,2.499126103,,,,,,,,,,,,
233,1.284760813,4.368281529,1.320409248,2.968537014,1.157141168,0.018541281,4.672350982,4.368288364,4.665881967,2.49611847,,,,,,,,,,,,
234,1.279785076,4.367053381,1.318050815,2.965676985,1.153916839,0.021576304,4.669772585,4.367060216,4.663203718,2.491764065,,,,,,,,,,,,
235,1.291278273,4.36336769,1.31802367,2.967366163,1.156998248,0.008900431,4.670452972,4.363374523,4.664233708,2.499589958,,,,,,,,,,,,
236,1.286184904,4.360927216,1.314584526,2.963540714,1.15287339,0.009421268,4.666857944,4.36093405,4.660558103,2.49472537,,,,,,,,,,,,
237,1.290585906,4.369958764,1.323386075,2.972067628,1.161089317,0.016652269,4.675561869,4.369965598,4.669205328,2.501298011,,,,,,,,,,,,
238,1.285412049,4.359617337,1.313270784,2.962250366,1.151615333,0.008790506,4.665551622,4.359624171,4.659256622,2.49366386,,,,,,,,,,,,
239,1.28839133,4.359179251,1.313710475,2.963078625,1.152774836,0.005721792,4.66614372,4.359186084,4.659929724,2.495867311,,,,,,,,,,,,
240,1.302722413,4.36737185,1.324538228,2.974848492,1.165298531,0.014828546,4.677330314,4.367378682,4.671318905,2.510011477,,,,,,,,,,,,
241,1.302201159,4.368719733,1.325522399,2.975661086,1.16593966,0.015356606,4.678255506,4.368726565,4.672206785,2.510061059,,,,,,,,,,,,
242,1.30619283,4.368792496,1.326695771,2.977274233,1.167960345,0.017844795,4.679582142,4.368799327,4.673629987,2.513242483,,,,,,,,,,,,
243,1.30542402,4.37039985,1.327825501,2.97818505,1.16864914,0.018156173,4.6806386,4.370406682,4.674638331,2.513184666,,,,,,,,,,,,
244,1.306629415,4.371750141,1.329291315,2.979672729,1.170143055,0.019642352,4.682113693,4.371756973,4.676118383,2.514599557,,,,,,,,,,,,
245,1.31023796,4.375485566,1.333422061,2.98389379,1.174409445,0.023914077,4.686280176,4.375492398,4.680305226,2.51872834,,,,,,,,,,,,
246,1.309773398,4.373797144,1.331881472,2.982441894,1.173058358,0.022690793,4.684767778,4.373803975,4.678812265,2.517785305,,,,,,,,,,,,
247,1.306955449,4.374209832,1.331439663,2.981651615,1.171940461,0.02135761,4.684205803,4.374216664,4.67817359,2.515696682,,,,,,,,,,,,
248,1.300769649,4.370224363,1.326387449,2.976236327,1.166239149,0.015898821,4.679017488,4.370231196,4.672906214,2.509443552,,,,,,,,,,,,
249,1.299084808,4.363629634,1.32039145,2.9706064,1.161007729,0.010538724,4.673145153,4.363636467,4.667112546,2.505850817,,,,,,,,,,,,
250,1.297807226,4.362077449,1.318735308,2.968936429,1.159341345,0.008914906,4.671482101,4.362084281,4.665446332,2.504306922,,,,,,,,,,,,
251,1.297050976,4.363166112,1.319439293,2.969463407,1.159695608,0.009112958,4.672123952,4.363172944,4.666049906,2.504083799,,,,,,,,,,,,
252,1.296744839,4.364738629,1.320674708,2.970530791,1.160596029,0.010182105,4.673300056,4.364745461,4.667189944,2.504382118,,,,,,,,,,,,
253,1.297426135,4.366798628,1.322591727,2.972350281,1.162308093,0.012112355,4.675183757,4.36680546,4.669052879,2.505627304,,,,,,,,,,,,
254,1.298477679,4.368703826,1.324480294,2.974196625,1.164097991,0.014015129,4.677059186,4.368710659,4.670919395,2.507111069,,,,,,,,,,,,
255,1.295588295,4.362165216,1.318195143,2.968137579,1.158306576,0.007752822,4.670848743,4.362172049,4.664757006,2.502583378,,,,,,,,,,,,
256,1.294807981,4.364071491,1.319581501,2.969272428,1.159198559,0.009194921,4.672144572,4.364078324,4.665999089,2.502621901,,,,,,,,,,,,
257,1.295584704,4.365957986,1.321379709,2.970998466,1.160842344,0.011065569,4.673918248,4.365964819,4.667757499,2.503883232,,,,,,,,,,,,
258,1.292663223,4.365270786,1.320002657,2.969341764,1.158951915,0.01059541,4.672433363,4.365277619,4.666213444,2.501337821,,,,,,,,,,,,
259,1.302691056,4.379192019,1.334436744,2.983733887,1.173171634,0.024328793,4.686870938,4.379198852,4.68064259,2.514014692,,,,,,,,,,,,
260,1.298740524,4.370737983,1.326259924,2.975831867,1.165587033,0.015914687,4.678787383,4.370744816,4.672616916,2.50801405,,,,,,,,,,,,
261,1.29536425,4.370238694,1.324917035,2.974139639,1.16360216,0.015436319,4.677309546,4.370245527,4.671065287,2.505173099,,,,,,,,,,,,
262,1.295524492,4.371503876,1.326024402,2.975155161,1.164528565,0.016756872,4.678382733,4.371510709,4.672119266,2.505731371,,,,,,,,,,,,
263,1.297631199,4.370858764,1.326057272,2.975490339,1.16512493,0.015948353,4.678532059,4.370865597,4.672332144,2.507177818,,,,,,,,,,,,
264,1.295434535,4.369358367,1.324196151,2.973503675,1.163046415,0.014502109,4.676620445,4.3693652,4.670394,2.504928106,,,,,,,,,,,,
265,1.309170825,4.378447908,1.335600418,2.985704337,1.175851929,0.025329355,4.688333602,4.37845474,4.682278214,2.518891154,,,,,,,,,,,,
266,1.307578936,4.376796869,1.333777272,2.983841234,1.173969527,0.023459973,4.686494048,4.376803701,4.68042981,2.517070502,,,,,,,,,,,,
267,1.30627243,4.378454135,1.334802669,2.98457705,1.17443152,0.024308513,4.687416227,4.378460967,4.681289497,2.516599309,,,,,,,,,,,,
268,1.301542993,4.372996291,1.328925087,2.978625558,1.168469835,0.018448907,4.681503886,4.373003123,4.675360959,2.511001179,,,,,,,,,,,,
269,1.31641539,4.384491407,1.342668722,2.993075112,1.18343767,0.032854549,4.695515388,4.384498238,4.689527062,2.526673106,,,,,,,,,,,,
270,1.317380851,4.382149975,1.340987756,2.991695309,1.182364161,0.031941448,4.693933351,4.382156806,4.688011766,2.526645205,,,,,,,,,,,,
271,1.318958405,4.386587542,1.345129333,2.995642512,1.186082877,0.035507185,4.698014982,4.386594373,4.692050605,2.529394681,,,,,,,,,,,,
272,1.31305093,4.38445893,1.341702896,2.991735136,1.181758044,0.031351172,4.694418133,4.384465762,4.688347672,2.523998026,,,,,,,,,,,,
273,1.313807754,4.383937995,1.341478438,2.991640053,1.181784457,0.031269996,4.694239075,4.383944827,4.688196816,2.524421331,,,,,,,,,,,,
274,1.325448891,4.378401673,1.340168921,2.992039242,1.183916403,0.036469813,4.693466829,4.378408502,4.687811788,2.531757138,,,,,,,,,,,,
275,1.315062938,4.387910796,1.34514505,2.995110924,1.18504058,0.034742957,4.697840856,4.387917628,4.691756248,2.526755344,,,,,,,,,,,,
276,1.312982551,4.38631569,1.343235272,2.993101436,1.182958749,0.032774186,4.695892868,4.386322522,4.689786499,2.52457027,,,,,,,,,,,,
277,1.328928241,4.380129694,1.342606496,2.994701588,1.186800541,0.039896708,4.695967622,4.380136523,4.690366366,2.535098823,,,,,,,,,,,,
278,1.304825071,4.392733301,1.346381359,2.994725508,1.18327201,0.037980207,4.698452586,4.392740134,4.692026238,2.520260571,,,,,,,,,,,,
279,1.307873228,4.386656686,1.342112868,2.991361118,1.180686322,0.031920364,4.694538636,4.386663518,4.688300184,2.52063826,,,,,,,,,,,,
280,1.317456414,4.396704523,1.353151195,3.002632176,1.192057375,0.042688078,4.705679707,4.396711355,4.699491104,2.531599805,,,,,,,,,,,,
281,1.319501416,4.385041763,1.343994291,2.994695544,1.185328557,0.034850056,4.696941171,4.385048594,4.691018583,2.529302684,,,,,,,,,,,,
282,1.310111691,4.389145447,1.344810518,2.994101404,1.183438505,0.034530815,4.697256223,4.389152279,4.69102686,2.523248166,,,,,,,,,,,,
283,1.309286502,4.390699105,1.345885725,2.994943387,1.184073294,0.035888625,4.698242863,4.390705938,4.691964368,2.523115608,,,,,,,,,,,,
284,1.318281326,4.379439985,1.338984545,2.990012227,1.181018551,0.031141194,4.692031142,4.379446815,4.686181317,2.526438418,,,,,,,,,,,,
285,1.31833719,4.381230828,1.340491737,2.991379328,1.182230386,0.032041322,4.693495327,4.381237659,4.687614083,2.527090635,,,,,,,,,,,,
286,1.305746178,4.382994255,1.338461374,2.987782328,1.17720337,0.028236247,4.690910085,4.383001088,4.684686887,2.517719232,,,,,,,,,,,,
287,1.30508113,4.384537897,1.339573629,2.988681478,1.177910542,0.029654231,4.691941691,4.384544729,4.685673633,2.517713287,,,,,,,,,,,,
288,1.321804102,4.388136383,1.347219937,2.997917715,1.188515685,0.03799608,4.700169263,4.388143214,4.694246336,2.532170797,,,,,,,,,,,,
289,1.297381228,4.383377507,1.336514051,2.984807576,1.173399711,0.029258819,4.688549728,4.383384341,4.68211344,2.511224212,,,,,,,,,,,,
290,1.287494047,4.376313537,1.327920324,2.975649164,1.163880787,0.025650202,4.67970264,4.376320372,4.67315325,2.501010712,,,,,,,,,,,,
291,1.329577908,4.407116482,1.365192445,3.015155036,1.20489621,0.054812276,4.717911446,4.407123313,4.711827774,2.544675324,,,,,,,,,,,,
292,1.338796795,4.413808792,1.37333641,3.023758248,1.213845873,0.06340184,4.726223278,4.413815621,4.72024196,2.554203242,,,,,,,,,,,,
293,1.337932465,4.410659679,1.370482117,3.021073502,1.211347198,0.06080264,4.723422129,4.410666508,4.717478448,2.552477472,,,,,,,,,,,,
294,1.34633167,4.418219015,1.3791235,3.029999724,1.220466601,0.069886265,4.732164495,4.418225843,4.726286565,2.561637757,,,,,,,,,,,,
295,1.319890269,4.398493338,1.355316772,3.004921985,1.194435757,0.044823453,4.70789423,4.398500169,4.701732371,2.53412615,,,,,,,,,,,,
296,1.374265075,4.440754901,1.405730195,3.057714152,1.24905888,0.098707617,4.759115256,4.440761726,4.753502822,2.591190099,,,,,,,,,,,,
297,1.32774257,4.398529226,1.357537832,3.008023694,1.198318892,0.047754144,4.710428414,4.398536056,4.70445947,2.540363681,,,,,,,,,,,,
298,1.362393905,4.428817374,1.392478822,3.044192416,1.235377314,0.084993787,4.745780317,4.428824201,4.740099942,2.577870553,,,,,,,,,,,,
299,1.368179754,4.424073319,1.390285282,3.042955176,1.235210572,0.086131642,4.743825689,4.424080145,4.738377327,2.580912914,,,,,,,,,,,,
300,1.347137155,4.397875327,1.362573836,3.015149841,1.20758264,0.060045981,4.716072238,4.397882154,4.710592549,2.555517111,,,,,,,,,,,,
301,1.339662332,4.392596287,1.356034986,3.008262604,1.200367712,0.052347405,4.709442153,4.392603115,4.70387601,2.547819262,,,,,,,,,,,,
302,1.350236459,4.407759558,1.371620396,3.023747774,1.215581195,0.066275112,4.725014649,4.407766386,4.719428352,2.561277482,,,,,,,,,,,,
303,1.350804861,4.403066462,1.367923811,3.020470493,1.212813408,0.064732718,4.721419287,4.403073289,4.715933938,2.560163259,,,,,,,,,,,,
304,1.331823331,4.387521854,1.349566763,3.00138389,1.193104968,0.044437257,4.702858499,4.387528683,4.697193054,2.539898072,,,,,,,,,,,,
305,1.331619451,4.404305232,1.36342846,3.013857891,1.204044379,0.053529948,4.716306744,4.404312062,4.710325937,2.545362281,,,,,,,,,,,,
306,1.346689438,4.400652992,1.36473082,3.017049181,1.209165622,0.060699032,4.718168082,4.40065982,4.712626146,2.556093454,,,,,,,,,,,,
307,1.368782368,4.430192116,1.395473257,3.047731456,1.239471845,0.089566276,4.748919779,4.430198942,4.743371386,2.583396511,,,,,,,,,,,,
308,1.342052254,4.394653257,1.35842952,3.010741021,1.202915347,0.054934384,4.711859979,4.394660084,4.706314704,2.550405137,,,,,,,,,,,,
309,1.341465003,4.39793391,1.360966608,3.012963568,1.204762485,0.055743065,4.714317528,4.397940738,4.708697354,2.551041594,,,,,,,,,,,,
310,1.339308911,4.400553285,1.362508118,3.014073933,1.205396313,0.055472861,4.715740768,4.400560113,4.710019121,2.550209395,,,,,,,,,,,,
311,1.35032622,4.421107836,1.382650345,3.033717842,1.224339122,0.073759683,4.735754435,4.421114665,4.729920928,2.565759077,,,,,,,,,,,,
312,1.327375502,4.390951162,1.351137486,3.00220939,1.193138448,0.042879617,4.704210772,4.390957992,4.698372975,2.537532037,,,,,,,,,,,,
313,1.356221251,4.408560835,1.374034211,3.026701435,1.219119969,0.070923004,4.7275624,4.408567661,4.722108541,2.56629105,,,,,,,,,,,,
314,1.364938029,4.42255284,1.388082783,3.040547192,1.232590521,0.083221477,4.741573801,4.422559666,4.736073948,2.57783855,,,,,,,,,,,,
315,1.324493009,4.396019987,1.354537671,3.004874201,1.19505717,0.044534325,4.707374281,4.396026818,4.701371832,2.536948945,,,,,,,,,,,,
316,1.334363642,4.411338763,1.370040208,3.020178987,1.210035606,0.059797814,4.722826744,4.411345593,4.71678222,2.549869371,,,,,,,,,,,,
317,1.324574774,4.402517065,1.359970416,3.009762265,1.199398316,0.049502919,4.712621915,4.402523896,4.70650065,2.539180386,,,,,,,,,,,,
318,1.326822302,4.404083427,1.361900254,3.011812086,1.201537626,0.051486488,4.714597226,4.404090258,4.708502199,2.541483431,,,,,,,,,,,,
319,1.381855498,4.426965563,1.396740268,3.050505464,1.244027005,0.097292756,4.750497324,4.426972386,4.745331989,2.592725021,,,,,,,,,,,,
320,1.379420107,4.428112475,1.396938534,3.050392567,1.243518262,0.095885264,4.750642838,4.428119299,4.74539603,2.591167425,,,,,,,,,,,,
321,1.350689088,4.400496766,1.36577602,3.01850621,1.211084659,0.063740607,4.71931267,4.400503592,4.713871927,2.559211429,,,,,,,,,,,,
322,1.368223256,4.436077026,1.400133177,3.051869138,1.243004983,0.092556715,4.753447466,4.436083853,4.74777413,2.584868466,,,,,,,,,,,,
323,1.375972613,4.42340921,1.392067917,3.045540197,1.238739582,0.091487735,4.745772855,4.423416035,4.740529009,2.586882778,,,,,,,,,,,,
324,1.37531655,4.420985585,1.389894279,3.04348116,1.236847676,0.09010573,4.74361825,4.420992409,4.738403442,2.585562438,,,,,,,,,,,,
325,1.362894767,4.424245107,1.388870741,3.040997814,1.232659081,0.082750733,4.742279027,4.424251934,4.736697026,2.57677169,,,,,,,,,,,,
326,1.360788692,4.431398266,1.394135429,3.045472697,1.236255906,0.08569192,4.74733151,4.431405094,4.741562712,2.577436229,,,,,,,,,,,,
327,1.371356066,4.42701139,1.393630035,3.046389226,1.238714082,0.089665455,4.747192767,4.427018215,4.741767699,2.584400388,,,,,,,,,,,,
328,1.359079768,4.41506886,1.38021967,3.032674271,1.224785727,0.075732715,4.733702429,4.415075686,4.728197959,2.570718853,,,,,,,,,,,,
329,1.352116996,4.412671595,1.376212846,3.028147652,1.219725413,0.069909809,4.729560286,4.412678423,4.723928916,2.564399741,,,,,,,,,,,,
330,1.384516387,4.428234881,1.398579783,3.052499735,1.246202461,0.099803105,4.752361604,4.428241704,4.747238104,2.595255616,,,,,,,,,,,,
